startId,endId,relationType
CLASS_LocaleManager_1435309270,METHOD_getLanguage_CLASS_LocaleManager_1435309270,HAS_METHOD
CLASS_LocaleManager_1435309270,METHOD_updateResources_CLASS_LocaleManager_1435309270,HAS_METHOD
FILE_-1420379776,IMPORTED_515858019,IMPORT
FILE_-1420379776,IMPORTED_-807761870,IMPORT
FILE_-1420379776,IMPORTED_-1493298703,IMPORT
FILE_-1420379776,IMPORTED_-1385419808,IMPORT
FILE_-1420379776,IMPORTED_23115787,IMPORT
FILE_-1420379776,IMPORTED_487331259,IMPORT
FILE_-1420379776,IMPORTED_2119949988,IMPORT
FILE_-1420379776,IMPORTED_1666766019,IMPORT
FILE_-1420379776,IMPORTED_-1544588727,IMPORT
FILE_-1420379776,IMPORTED_-1575482444,IMPORT
FILE_-1420379776,IMPORTED_-2010664371,IMPORT
FILE_-1420379776,IMPORTED_-577818432,IMPORT
FILE_-1420379776,IMPORTED_-503370555,IMPORT
FILE_-1420379776,IMPORTED_-1532962645,IMPORT
FILE_-1420379776,IMPORTED_94222506,IMPORT
FILE_-1420379776,IMPORTED_1944711188,IMPORT
FILE_-1420379776,IMPORTED_-2002908615,IMPORT
FILE_-1420379776,IMPORTED_-486574496,IMPORT
FILE_-1420379776,IMPORTED_1001106496,IMPORT
FILE_-1420379776,IMPORTED_-861027074,IMPORT
FILE_-1420379776,IMPORTED_-719545618,IMPORT
FILE_-1420379776,IMPORTED_-2054893278,IMPORT
FILE_-1420379776,IMPORTED_1666101659,IMPORT
FILE_-1420379776,CLASS_BluetoothData_-1420379776,CONTAINS
CLASS_BluetoothData_-1420379776,METHOD_setEncLatitute_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_setEncLongitude_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_getBluetoothMacAddress_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_setBluetoothMacAddress_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_getDistance_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_setDistance_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_getId_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_setId_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_getLatitudeenc_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_setLatitudeenc_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_getLongitudeenc_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_setLongitudeenc_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_getTimeStamp_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_setTimeStamp_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_getLatitude_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_setLatitude_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_getLongitude_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_setLongitude_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_getTxPower_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_setTxPower_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_getTxPowerLevel_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,METHOD_setTxPowerLevel_CLASS_BluetoothData_-1420379776,HAS_METHOD
CLASS_BluetoothData_-1420379776,VAR_id_CLASS_BluetoothData_-1420379776,HAS_FIELD
CLASS_BluetoothData_-1420379776,VAR_bluetoothMacAddress_CLASS_BluetoothData_-1420379776,HAS_FIELD
CLASS_BluetoothData_-1420379776,VAR_distance_CLASS_BluetoothData_-1420379776,HAS_FIELD
CLASS_BluetoothData_-1420379776,VAR_txPower_CLASS_BluetoothData_-1420379776,HAS_FIELD
CLASS_BluetoothData_-1420379776,VAR_txPowerLevel_CLASS_BluetoothData_-1420379776,HAS_FIELD
CLASS_BluetoothData_-1420379776,VAR_latitude_CLASS_BluetoothData_-1420379776,HAS_FIELD
CLASS_BluetoothData_-1420379776,VAR_longitude_CLASS_BluetoothData_-1420379776,HAS_FIELD
CLASS_BluetoothData_-1420379776,VAR_latitudeenc_CLASS_BluetoothData_-1420379776,HAS_FIELD
CLASS_BluetoothData_-1420379776,VAR_longitudeenc_CLASS_BluetoothData_-1420379776,HAS_FIELD
CLASS_BluetoothData_-1420379776,VAR_timeStamp_CLASS_BluetoothData_-1420379776,HAS_FIELD
FILE_329303117,IMPORTED_-1544588727,IMPORT
FILE_329303117,IMPORTED_-1575482444,IMPORT
FILE_329303117,IMPORTED_65821278,IMPORT
FILE_329303117,IMPORTED_-1098970127,IMPORT
FILE_329303117,CLASS_BulkDataObject_329303117,CONTAINS
CLASS_BulkDataObject_329303117,METHOD_getD_CLASS_BulkDataObject_329303117,HAS_METHOD
CLASS_BulkDataObject_329303117,METHOD_setD_CLASS_BulkDataObject_329303117,HAS_METHOD
CLASS_BulkDataObject_329303117,METHOD_getData_CLASS_BulkDataObject_329303117,HAS_METHOD
CLASS_BulkDataObject_329303117,METHOD_setData_CLASS_BulkDataObject_329303117,HAS_METHOD
CLASS_BulkDataObject_329303117,METHOD_getUploadType_CLASS_BulkDataObject_329303117,HAS_METHOD
CLASS_BulkDataObject_329303117,METHOD_setUploadType_CLASS_BulkDataObject_329303117,HAS_METHOD
CLASS_BulkDataObject_329303117,VAR_d_CLASS_BulkDataObject_329303117,HAS_FIELD
CLASS_BulkDataObject_329303117,VAR_uploadType_CLASS_BulkDataObject_329303117,HAS_FIELD
CLASS_BulkDataObject_329303117,VAR_data_CLASS_BulkDataObject_329303117,HAS_FIELD
FILE_-634176843,IMPORTED_569909688,IMPORT
FILE_-634176843,IMPORTED_1896892294,IMPORT
FILE_-634176843,IMPORTED_-703586029,IMPORT
FILE_-634176843,IMPORTED_-1666545889,IMPORT
